Feature ID,Taxon,Confidence
2da7555af312e6fbdc43865246b13cdc,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella,0.99677731
469340abeed6aebd9d679f9950396875,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade),0.999988037
ace1c3e1dabd4be77fac2c19cae55828,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium,0.845851829
d43f7d3a3edc42b6a0e12df01f55d2cf,D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Mycoplasmatales;D_4__Mycoplasmataceae;D_5__Mycoplasma;D_6__Mycoplasma microti,0.883130354
d8c1f363e02a41142c59ddfdef7232c8,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade),0.999945398
de2b952ebe4203451cd57e06a2c52a15,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Vibrio,0.972114942
3a7828e2785a09f9f074f9814a6c5bb3,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria,0.936300566
902f97dc4544a6593cd3c261e63ed04a,D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.887801129
fe6a287c8bf9c20f85c98df61e3fff48,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade),0.999873772
11793bbd308dd9aeffc3776721290f3f,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Rickettsiaceae;D_5__Candidatus Cryptoprodotis;D_6__uncultured bacterium,0.999487539
6d34b062ab9ab49fdfc7d5c6092e03bf,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B);D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.757454588
ba58e30f8a39b2f201d0d317bb40a1c0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II,0.872011597
2c776ed1150812fa0c8fe3d33fbeb994,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae;D_5__uncultured,0.706226532
61f7622f937388a459afb6f8dcc0356b,D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__LS-NOB,0.998367039
8fd2ed7f5985a1e9bf84f1ab8b63a04d,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium,0.891167311
8ddc4ffc2978959ad5b60528e3cd80f1,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Colwelliaceae;D_5__Colwellia,0.807721525
8cd4a5515f5e646a42540e08799c745c,D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.942309006
52d6452c4e8bebc5427e5fc41ce47600,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Piscirickettsiales;D_4__Piscirickettsiaceae;D_5__Candidatus Endoecteinascidia;D_6__marine metagenome,0.999477658
b7b8b7291fc633e92c218c033426d525,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II,0.746398107
60f1c2b419383905edf4fd8e7c3f22be,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae;D_5__Aestuariibacter;D_6__Aestuariibacter sp. NA34D03,0.729647728
f92b45657ec7b6e63c21fe3e590853da,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Francisellales;D_4__Francisellaceae;D_5__uncultured;D_6__uncultured bacterium,0.978983717
a6ddd1185614438400e97a211d168ab1,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Arctic97B-4 marine group;D_4__uncultured marine microorganism;D_5__uncultured marine microorganism;D_6__uncultured marine microorganism,0.723051896
07d4da4ec102092a84f688d704416f34,D_0__Bacteria;D_1__PAUC34f;D_2__hydrothermal vent metagenome;D_3__hydrothermal vent metagenome;D_4__hydrothermal vent metagenome;D_5__hydrothermal vent metagenome;D_6__hydrothermal vent metagenome,0.762733069
da430a5782b6e871a8d0bf95e91d6132,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidetes BD2-2;D_5__uncultured prokaryote;D_6__uncultured prokaryote,0.949953486
d2dfe3e65eb1f909f4ef4d698bd8cc9c,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bradymonadales;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium,0.981643509
7848e27d936b8d2659ec2a654b2a3876,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Ectothiorhodospirales;D_4__Ectothiorhodospiraceae;D_5__uncultured;D_6__uncultured marine bacterium,0.969831384
df29deb0aff9e983f503e7471e71f4ec,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Sulfitobacter,0.96729919
54e81dd1063ddec460f89636c8cff273,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured marine bacterium,0.968764459
7613fa5aee8df53e8f75a39e8285ee52,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella,0.829463598
f1d912f3a61f1fcb51ddd7632e757511,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae;D_5__uncultured,0.863160138
4baaf5ae031d1c1ae2e36a4624324c3c,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade,0.760934197
e64cb32db591bfa3bceb0c0e8790dc5b,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae;D_5__Endozoicomonas,0.99995086
5c4dc4bce2ff4d40935be512580916bc,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I;D_5__Clade Ib,0.916104206
9d5c8909af9b55e3ef0a2d559b657766,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured bacterium AD243-H1,0.999972524
772007c8b80a45f314acbe4e806f37a2,D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.975985748
6ebbe4e8470dd1cc8695d8102832f391,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Crocinitomix;D_6__uncultured Crocinitomix sp.,0.989227937
91f4c98a993bffd593cbe142df6513f0,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B);D_4__bacterium associated with Parathyasira sp.;D_5__bacterium associated with Parathyasira sp.;D_6__bacterium associated with Parathyasira sp.,0.921346866
106b067ee76c0dd92b0f686382b6c467,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Rickettsiaceae,0.954617674
f9f1302612e596e61327134633dc1e67,D_0__Bacteria;D_1__Gemmatimonadetes;D_2__BD2-11 terrestrial group,0.999904125
8945d4a9189feef48f38c7fdb93b82eb,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured delta proteobacterium,0.820918777
7e827fb5b75b230c4e2a620de3977cd7,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;D_4__SAR86 cluster bacterium REDSEA-S09_B4;D_5__SAR86 cluster bacterium REDSEA-S09_B4;D_6__SAR86 cluster bacterium REDSEA-S09_B4,0.997979131
93e8eda9a16a52d884207de8aec51671,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Prochlorococcus MIT9313,0.911727015
52f6c93099006e3df755770339327f7b,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Nitrosococcales;D_4__Nitrosococcaceae,0.982485724
41fbdad0c1735ce7b427e645e700072e,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Prochlorococcus MIT9313,0.992827479
b9b07d6e66e168d72d0eb998f7f41edf,D_0__Archaea,0.723776413
b2988d754c565c18ad1de500806d8b3a,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group;D_5__uncultured alpha proteobacterium;D_6__uncultured alpha proteobacterium,0.763951533
25ad240a08ab7fc9026e03b11f276a83,D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__Nitrospina,0.999642094
6cebcf2a541be99a0b3f40329fe12f3f,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae;D_5__Desulfonema,0.993764376
aec3f53d94d5e1acce410950e6ece47d,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Parvibaculales;D_4__PS1 clade;D_5__uncultured alpha proteobacterium;D_6__uncultured alpha proteobacterium,0.730667129
7f61b6c865132a5868ec4062df4c93bc,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade,0.99991555
dd2da0df485f34625dd70a29bf5e7f4d,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade,0.996976708
d0ec7f2a454ed03efee8ed04dd78614b,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade,0.999999995
83afd111e8fc26b485433c78deed0d14,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__NB1-j;D_4__hydrothermal vent metagenome;D_5__hydrothermal vent metagenome;D_6__hydrothermal vent metagenome,0.846695616
aef4bdc532b496bcdd40e917a0fba1c1,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured Marinimicrobia bacterium HF4000_22B16;D_3__uncultured Marinimicrobia bacterium HF4000_22B16;D_4__uncultured Marinimicrobia bacterium HF4000_22B16;D_5__uncultured Marinimicrobia bacterium HF4000_22B16;D_6__uncultured Marinimicrobia bacterium HF4000_22B16,0.98939403
809595b55968d5c70ea7b101c68c2b34,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiomicrospirales;D_4__Thioglobaceae,0.998094577
ac65e53534f4bea4fb18aad1c2ed2008,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade),0.999984955
96590958e3beb9a878543cf5d0a896a5,D_0__Bacteria,0.837318737
9fc2facc67c668ef60ea1e1ce0292bfd,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Prochlorococcus MIT9313,0.78454157
c5d294934068393bf4ddc34234f300cd,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade),0.999223022
abbbe4740b1ef7f74e9d3d25d9a82e02,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Pseudohongiellaceae;D_5__Pseudohongiella,0.999983624
571d7e97bbdc661b09897074cf6019eb,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.882660494
1d7b73d8f9cef5adb9e9abd5cc0c22a4,D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__Sva0996 marine group,0.981835043
ec3b93ef89a97c884b9459a529fc47ae,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bradymonadales;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium,0.947282014
5b142a31618e88a899a52b9521d70a59,D_0__Bacteria;D_1__Lentisphaerae;D_2__Lentisphaeria;D_3__Victivallales;D_4__Arctic95B-14;D_5__uncultured bacterium AD106-G5;D_6__uncultured bacterium AD106-G5,0.999998694
3c2c414e886889159027650773240565,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Legionellaceae;D_5__uncultured;D_6__uncultured gamma proteobacterium,0.913888426
d3f6e29e2dbaace082ba1ef2154296ec,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__NB1-j,0.999576634
22bebae81c5682f2013d65c5f7e24f18,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__uncultured,0.76358526
725312632c9fc1f08b5b5605b592b980,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__uncultured;D_4__marine metagenome;D_5__marine metagenome;D_6__marine metagenome,0.929860133
5171bcf04337c45ecaca4802a233629b,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Francisellales;D_4__Francisellaceae,0.755911874
0c59948e71614edbeeec5d1494231ad8,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Magnetospiraceae;D_5__uncultured;D_6__hydrothermal vent metagenome,0.99616652
ed8321e5a34ce5d06dac4c8a70eda047,D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__Sva0996 marine group,0.979241306
830a2e125e31f03f2dd802fad11464a6,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured Fibrobacteres/Acidobacteria group bacterium;D_3__uncultured Fibrobacteres/Acidobacteria group bacterium;D_4__uncultured Fibrobacteres/Acidobacteria group bacterium;D_5__uncultured Fibrobacteres/Acidobacteria group bacterium;D_6__uncultured Fibrobacteres/Acidobacteria group bacterium,0.950114186
e01db1136d0dbef0e0673c1e0afd0640,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__OM182 clade,0.999995945
20d409b86821582faaa530f412cb4a9e,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Piscirickettsiales;D_4__Piscirickettsiaceae;D_5__Candidatus Endoecteinascidia,0.999997627
1ae30aeb6926121c5f5be2446e70f975,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__P3OB-42;D_5__uncultured bacterium;D_6__uncultured bacterium,0.92160782
f4f7abefeae08f7bcd782c0867662de6,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__Marinimicrobia bacterium SCGC AAA003-E22;D_3__Marinimicrobia bacterium SCGC AAA003-E22;D_4__Marinimicrobia bacterium SCGC AAA003-E22;D_5__Marinimicrobia bacterium SCGC AAA003-E22;D_6__Marinimicrobia bacterium SCGC AAA003-E22,0.787289072
cef4fe0492216e0b4c5bb1452ddaa8c6,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group,0.998805887
76dfe03cf1770d4ae5c703515096f2e9,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiomicrospirales;D_4__Thioglobaceae;D_5__SUP05 cluster,0.97385939
a7f11d9c8af37100551f0eeaf7910b39,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__NB1-j,0.999998069
ff1167c10cee21f822460333cd837ab1,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group,0.999993274
e2e3d634a5b1909066d492f009d6a941,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I;D_5__Clade Ib,0.849942019
8d3c1d743841e33c3e0da9bd3c4be652,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Sandaracinaceae;D_5__uncultured,0.909732308
a45ba74b3b023ea1f2e22f373aea4f6f,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade),0.999969516
d8cd306348b2b0395fbeb54d6440ccef,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group,0.999990902
d42ff5ae074d8ae7b783eac352a53d9b,D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus,0.998400589
1e33f192779dec67855ab737cbe3c4e4,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Francisellales;D_4__Francisellaceae,0.941309592
4112920e3e1fbc546d50c0d442d5d84a,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__hydrothermal vent metagenome;D_6__hydrothermal vent metagenome,0.913110873
68c8434158d9d415246ec07b4d8a0426,D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.729318277
b095797c3939ed3c262e004a17aa00ac,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group;D_5__uncultured Rickettsiales bacterium;D_6__uncultured Rickettsiales bacterium,0.810631204
fe7ee57bf2b4ceb8fee1e305beffbeed,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__metagenome;D_3__metagenome;D_4__metagenome;D_5__metagenome;D_6__metagenome,0.781417309
2cc2101e9997c199278e19c99f7f06c8,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__Aureispira,0.999947165
112e67627d12466fc18007c606aa4ea2,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__NB1-j;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium,0.998789665
6ca963519d73907b4309d55554ffd58c,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiomicrospirales;D_4__Thioglobaceae;D_5__SUP05 cluster,0.964910064
df532c67474adc1166008c02c2dfc315,D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae,0.999999998
742c1ea672f588f9526d8e4b1f42bcde,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade,0.999607758
f0d5b52c24b6f642094b0524b0d46f0c,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria,0.860643016
d20585848c773300dac5d066c4153117,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__unidentified marine bacterioplankton;D_3__unidentified marine bacterioplankton;D_4__unidentified marine bacterioplankton;D_5__unidentified marine bacterioplankton;D_6__unidentified marine bacterioplankton,0.711886192
a2e513b29381bdeb8839b1fcc1d105b5,D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__Nitrospina,0.999019633
bd1acc8433c9d5a93f22dcba76db225d,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group,0.999999523
183f28c4a49b226b87c84c0257bde5c3,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured delta proteobacterium,0.762217637
b3b6c7ed5fbad77ab1e26e4ed7c5feac,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella,0.987055075
16e23c5555c82a5ca2c983e30e5ef7bf,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured alpha proteobacterium,0.998977073
b4f08a1c3f07ee38b040aaeb08b03025,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria,0.962053936
409e829913faf926b6e68155ac940040,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria,0.986524286
c7e24be91453fd91bfd56d18dcb5cece,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade;D_5__uncultured Oceanibaculum sp.;D_6__uncultured Oceanibaculum sp.,0.853302589
e9f234e090e8622a283b6a957abbf816,D_0__Bacteria;D_1__Poribacteria;D_2__metagenome;D_3__metagenome;D_4__metagenome;D_5__metagenome;D_6__metagenome,0.99015483
fd5331435b2fbd190b551e6422c14511,D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__uncultured marine archaeon;D_6__uncultured marine archaeon,0.700765727
046c942e1752b0f92ceb2c1fae23b00f,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.795402905
b2ba2305caaa4687ae71c034c30370d1,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__uncultured;D_6__uncultured bacterium,0.7318075
b3c868280b675e108eb81638d41133a6,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__KI89A clade,0.999996777
a57c3ad9a62b5837b1ebaee997989562,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II,0.885014048
53f2e122f5a972aa01ff6f4652be3a13,D_0__Bacteria;D_1__Proteobacteria,0.779029982
2111b199928691d7088132bd32cf1dfb,D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__uncultured marine archaeon;D_6__uncultured marine archaeon,0.958120423
dbdafebb3865a10e2f7f89a87f729ef5,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Eel-36e1D6,0.821945733
06396b39180532dfc3365dec702d6660,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__MB11C04 marine group;D_6__uncultured Verrucomicrobiales bacterium HF0130_14P10,0.736710953
a24ebb0370b6f145e7190094b7f8a893,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Marinobacteraceae;D_5__Marinobacter,0.99987873
059c87d52a1b7abd78eeefb717cbbc5b,D_0__Bacteria;D_1__Proteobacteria,0.738733138
d35bcf895a871fb703e95cd5eb7481ba,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__KI89A clade;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium,0.815421822
e4d7905176776a075914764831f79b18,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__Coraliomargarita;D_6__uncultured Puniceicoccaceae bacterium,0.846480177
66f78c089c2c37b831a78056757c10c2,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured marine microorganism;D_3__uncultured marine microorganism;D_4__uncultured marine microorganism;D_5__uncultured marine microorganism;D_6__uncultured marine microorganism,0.998681056
0a1a360fde37d10a9eb88ed6aa4d5963,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Arctic97B-4 marine group;D_4__metagenome;D_5__metagenome;D_6__metagenome,0.894695526
7c27b8d058831e12255075a55e16a9c4,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group,0.999492789
a404bf4d32831f2133794e5fe5d0a73e,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiomicrospirales;D_4__Thioglobaceae;D_5__SUP05 cluster,0.926601106
54c00bf8184c01281e00015987c8bfdf,D_0__Bacteria;D_1__Hydrogenedentes;D_2__Hydrogenedentia;D_3__Hydrogenedentiales;D_4__Hydrogenedensaceae;D_5__uncultured bacterium;D_6__uncultured bacterium,0.984849756
af3b6ffdf8970db75231e55bb092e4a4,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiotrichales;D_4__Thiotrichaceae;D_5__uncultured;D_6__uncultured marine bacterium,0.987848392
fd38e63a78828eaee2ccbecdef4a7bd3,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiomicrospirales;D_4__Thioglobaceae,0.997295355
6a745c4f1de64c78e577d431008cf1ae,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.906575686
3f75af9bba716b458ed2573d8ed7f5cc,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Prochlorococcus MIT9313,0.991271275
8e8c9fdc7c501094f3925d17e4ab91b0,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Prochlorococcus MIT9313,0.994850359
37feb4947cbadc4bd6fa751415d28d0d,D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__uncultured crenarchaeote ODPB-A9;D_6__uncultured crenarchaeote ODPB-A9,0.862586944
a9ad2539fa02ed90f89265ee884865d8,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade,0.99986565
6fe8d208e319c4c2daa1ce3f61a4f0d1,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group;D_5__uncultured bacterium;D_6__uncultured bacterium,0.78582514
